1.00E+01
2.00E+01
3.00E+01
4.00E+01
5.00E+01
6.00E+01
7.00E+01
8.00E+01
1.00E+02
1.30E+02
2.20E+02
2.40E+02
2.80E+02
3.00E+02
3.20E+02
3.40E+02
3.60E+02
3.80E+02
4.00E+02
4.10E+02
4.20E+02
4.40E+02
5.00E+02
5.50E+02
5.70E+02
6.20E+02
6.30E+02
6.60E+02
7.30E+02
8.70E+02
1.20E+03
1.23E+03
1.25E+03
1.28E+03
1.30E+03
1.50E+03
1.51E+03
1.52E+03
1.53E+03
1.54E+03
1.60E+03
1.61E+03
1.62E+03
1.63E+03
1.64E+03
1.67E+03
1.69E+03
1.70E+03
1.71E+03
1.84E+03
1.90E+03
1.93E+03
2.10E+03
2.12E+03
2.13E+03
2.20E+03
2.21E+03
2.27E+03
2.28E+03
2.29E+03
2.30E+03
2.31E+03
2.32E+03
2.33E+03
2.34E+03
2.35E+03
2.36E+03
2.37E+03
2.39E+03
2.40E+03
2.42E+03
2.45E+03
2.50E+03
2.51E+03
2.52E+03
2.54E+03
2.55E+03
2.57E+03
2.59E+03
2.60E+03
2.61E+03
2.62E+03
2.63E+03
2.64E+03
2.70E+03
2.71E+03
2.72E+03
2.73E+03
2.78E+03
2.80E+03
2.81E+03
2.82E+03
2.84E+03
2.85E+03
2.87E+03
2.90E+03
2.91E+03
2.92E+03
2.99E+03
3.01E+03
3.02E+03
3.05E+03
3.13E+03
3.17E+03
3.19E+03
3.23E+03
3.26E+03
3.27E+03
3.28E+03
3.30E+03
3.31E+03
3.32E+03
3.33E+03
3.34E+03
3.35E+03
3.36E+03
3.38E+03
3.39E+03
3.40E+03
3.41E+03
3.42E+03
3.43E+03
3.44E+03
3.45E+03
3.46E+03
3.48E+03
3.49E+03
3.50E+03
3.51E+03
3.52E+03
3.53E+03
3.54E+03
3.56E+03
3.57E+03
3.58E+03
3.59E+03
3.60E+03
3.61E+03
3.62E+03
3.70E+03
3.71E+03
3.72E+03
3.73E+03
3.80E+03
3.81E+03
3.82E+03
3.83E+03
3.85E+03
3.90E+03
3.91E+03
3.92E+03
3.96E+03
3.98E+03
3.99E+03
4.00E+03
4.10E+03
4.23E+03
4.24E+03
4.26E+03
4.29E+03
4.30E+03
4.31E+03
4.42E+03
4.44E+03
4.46E+03
4.47E+03
4.50E+03
4.52E+03
4.53E+03
4.56E+03
4.57E+03
4.58E+03
4.70E+03
4.71E+03
4.72E+03
4.76E+03
4.77E+03
4.78E+03
4.80E+03
4.81E+03
4.82E+03
4.85E+03
4.87E+03
4.88E+03
4.89E+03
4.90E+03
4.92E+03
5.08E+03
5.10E+03
5.12E+03
5.13E+03
5.14E+03
5.20E+03
5.22E+03
5.29E+03
5.36E+03
5.43E+03
5.47E+03
5.50E+03
5.55E+03
5.61E+03
5.66E+03
5.73E+03
5.90E+03
5.91E+03
5.94E+03
5.98E+03
6.00E+03
6.01E+03
6.02E+03
6.03E+03
6.04E+03
6.06E+03
6.08E+03
6.09E+03
6.12E+03
6.13E+03
6.20E+03
6.21E+03
6.22E+03
6.23E+03
6.25E+03
6.26E+03
6.27E+03
6.30E+03
6.31E+03
6.32E+03
6.34E+03
6.37E+03
6.40E+03
6.41E+03
6.42E+03
6.51E+03
6.55E+03
6.58E+03
6.60E+03
6.80E+03
6.81E+03
6.83E+03
6.84E+03
6.85E+03
6.86E+03
6.87E+03
6.88E+03
6.90E+03
6.91E+03
6.92E+03
6.93E+03
6.94E+03
6.95E+03
6.98E+03
7.00E+03
7.01E+03
7.02E+03
7.03E+03
7.05E+03
7.11E+03
7.20E+03
7.21E+03
7.22E+03
7.23E+03
7.26E+03
7.28E+03
7.29E+03
7.34E+03
7.51E+03
7.52E+03
7.53E+03
7.60E+03
7.61E+03
7.62E+03
7.65E+03
7.66E+03
7.67E+03
7.71E+03
7.73E+03
7.76E+03
7.77E+03
7.83E+03
7.84E+03
7.86E+03
7.89E+03
7.94E+03
8.00E+03
8.03E+03
8.04E+03
8.06E+03
8.08E+03
8.09E+03
8.10E+03
8.14E+03
8.15E+03
8.17E+03
8.18E+03
8.19E+03
8.20E+03
8.21E+03
8.22E+03
8.23E+03
8.24E+03
8.25E+03
8.26E+03
8.27E+03
8.28E+03
8.29E+03
8.30E+03
8.31E+03
8.32E+03
8.33E+03
8.34E+03
8.35E+03
8.36E+03
8.37E+03
8.38E+03
8.40E+03
8.50E+03
8.60E+03
8.64E+03
8.65E+03
8.66E+03
8.69E+03
8.70E+03
8.72E+03
8.76E+03
8.78E+03
8.79E+03
8.80E+03
8.82E+03
8.85E+03
8.87E+03
8.88E+03
8.89E+03
8.90E+03
8.91E+03
8.93E+03
8.97E+03
8.98E+03
8.99E+03
9.00E+03
9.01E+03
9.03E+03
9.04E+03
9.05E+03
9.06E+03
9.07E+03
9.08E+03
9.09E+03
9.12E+03
9.13E+03
9.16E+03
9.18E+03
9.20E+03
9.30E+03
9.31E+03
9.32E+03
9.33E+03
9.34E+03
9.35E+03
9.42E+03
9.44E+03
9.45E+03
9.46E+03
9.48E+03
9.50E+03
9.51E+03
9.71E+03
9.73E+03
9.76E+03
9.80E+03
9.85E+03
9.88E+03
9.90E+03
9.94E+03
9.95E+03
9.96E+03
9.97E+03
9.98E+03
